,Uid,Coral_rank
59174,-155.97886_19.67074,1
59175,-155.97883_19.67055,1
59176,-155.97885_19.67037,1
59177,-155.97672_19.67188,1
59178,-155.97938_19.67187,1
59179,-155.97939_19.67209,1
59180,-155.97940_19.67228,1
59181,-155.97942_19.67247,1
59182,-155.97688_19.67114,1
59183,-155.98071_19.66842,1
59184,-155.97786_19.67062,1
59185,-155.97773_19.67035,1
59186,-155.97760_19.67007,1
59187,-155.97707_19.66989,1
59188,-155.97721_19.67025,1
59189,-155.97735_19.67052,1
59190,-155.97748_19.67079,1
59191,-155.97724_19.67090,1
59192,-155.97710_19.67063,1
59193,-155.97698_19.67035,1
59194,-155.97676_19.67002,1
59195,-155.97643_19.67017,1
59196,-155.97657_19.67054,1
59197,-155.97673_19.67082,1
59198,-155.97990_19.66892,1
59199,-155.97901_19.67367,1
59200,-155.97938_19.67375,1
59201,-155.97895_19.67405,1
59202,-155.97871_19.67401,1
59203,-155.97860_19.67383,1
59204,-155.97929_19.67425,1
59205,-155.97902_19.67430,1
59206,-155.97878_19.67450,1
59207,-155.97875_19.67430,1
59208,-155.97916_19.67453,1
59209,-155.97844_19.67423,1
59210,-155.97626_19.67117,1
59211,-155.97594_19.67040,1
59212,-155.98301_19.67141,1
59213,-155.98294_19.67126,1
59214,-155.98286_19.67109,1
59215,-155.98270_19.67078,1
59216,-155.98263_19.67063,1
59217,-155.98256_19.67048,1
59218,-155.98248_19.67032,1
59219,-155.98240_19.67016,1
59220,-155.98226_19.66986,1
59221,-155.98218_19.66969,1
59222,-155.98211_19.66954,1
59223,-155.98203_19.66939,1
59224,-155.98196_19.66924,1
59225,-155.98188_19.66909,1
59226,-155.98183_19.66889,1
59227,-155.98172_19.66871,1
59228,-155.98163_19.66853,1
59229,-155.98153_19.66827,1
59230,-155.98145_19.66806,1
59231,-155.98134_19.66838,1
59232,-155.98136_19.66862,1
59233,-155.98139_19.66886,1
59234,-155.98156_19.66902,1
59235,-155.98163_19.66938,1
59236,-155.98170_19.66954,1
59237,-155.98177_19.66969,1
59238,-155.98185_19.66984,1
59239,-155.98193_19.67000,1
59240,-155.98208_19.67031,1
59241,-155.98215_19.67047,1
59242,-155.98223_19.67062,1
59243,-155.98230_19.67077,1
59244,-155.98237_19.67093,1
59245,-155.98245_19.67108,1
59246,-155.98252_19.67124,1
59247,-155.98260_19.67141,1
59248,-155.98268_19.67156,1
59249,-155.98222_19.67177,1
59250,-155.98215_19.67162,1
59251,-155.98208_19.67147,1
59252,-155.98200_19.67131,1
59253,-155.98192_19.67116,1
59254,-155.98185_19.67100,1
59255,-155.98177_19.67084,1
59256,-155.98169_19.67068,1
59257,-155.98161_19.67051,1
59258,-155.98138_19.67069,1
59259,-155.98121_19.67080,1
59260,-155.98106_19.67100,1
59261,-155.98132_19.67103,1
59262,-155.98147_19.67112,1
59263,-155.98158_19.67129,1
59264,-155.98167_19.67145,1
59265,-155.98174_19.67162,1
59266,-155.98182_19.67177,1
59267,-155.98189_19.67192,1
59268,-155.98147_19.67204,1
59269,-155.98128_19.67214,1
59270,-155.98102_19.67223,1
59271,-155.98104_19.67179,1
59272,-155.98125_19.67163,1
59273,-155.98105_19.67145,1
59274,-155.98085_19.67137,1
59275,-155.98082_19.67162,1
59276,-155.98074_19.67176,1
59277,-155.98067_19.67192,1
59278,-155.98066_19.67209,1
59279,-155.98069_19.67226,1
59280,-155.98078_19.67241,1
59281,-155.98030_19.67263,1
59282,-155.97992_19.67280,1
59283,-155.97989_19.67263,1
59284,-155.98023_19.67248,1
59285,-155.98016_19.67231,1
59286,-155.97985_19.67241,1
59287,-155.97995_19.67210,1
59288,-155.98015_19.67212,1
59289,-155.98012_19.67190,1
59290,-155.98018_19.67174,1
59291,-155.98026_19.67159,1
59292,-155.98034_19.67144,1
59293,-155.98042_19.67129,1
59294,-155.98049_19.67113,1
59295,-155.98057_19.67098,1
59296,-155.98064_19.67083,1
59297,-155.98071_19.67068,1
59298,-155.98079_19.67053,1
59299,-155.98088_19.67037,1
59300,-155.98108_19.67007,1
59301,-155.98127_19.67026,1
59302,-155.98150_19.67016,1
59303,-155.98136_19.67000,1
59304,-155.98125_19.66977,1
59305,-155.98102_19.66992,1
59306,-155.98113_19.66964,1
59307,-155.98115_19.66941,1
59308,-155.98126_19.66804,1
59309,-155.98112_19.66835,1
59310,-155.98049_19.66960,1
59311,-155.98012_19.66979,1
59312,-155.98019_19.67017,1
59313,-155.98038_19.67060,1
59314,-155.98009_19.67044,1
59315,-155.97979_19.67027,1
59316,-155.98002_19.67093,1
59317,-155.98027_19.67089,1
59318,-155.97979_19.67194,1
59319,-155.98059_19.66985,1
59320,-155.98104_19.66861,1
59321,-155.97991_19.67138,1
59322,-155.97969_19.67091,1
59323,-155.97971_19.67060,1
59324,-155.97995_19.67067,1
59325,-155.97964_19.67452,1
59326,-155.97972_19.67436,1
59327,-155.97998_19.67450,1
59328,-155.98021_19.67462,1
59329,-155.98039_19.67469,1
59330,-155.98056_19.67473,1
59331,-155.98073_19.67478,1
59332,-155.98107_19.67487,1
59333,-155.98125_19.67491,1
59334,-155.98146_19.67497,1
59335,-155.98186_19.67515,1
59336,-155.98205_19.67528,1
59337,-155.98222_19.67536,1
59338,-155.98237_19.67544,1
59339,-155.97980_19.67404,1
59340,-155.97985_19.67383,1
59341,-155.97990_19.67360,1
59342,-155.97992_19.67338,1
59343,-155.97992_19.67319,1
59344,-155.97993_19.67300,1
59345,-155.98006_19.67412,1
59346,-155.98010_19.67389,1
59347,-155.98014_19.67366,1
59348,-155.98017_19.67343,1
59349,-155.98021_19.67321,1
59350,-155.98035_19.67303,1
59351,-155.98026_19.67287,1
59352,-155.98053_19.67281,1
59353,-155.98083_19.67268,1
59354,-155.98101_19.67256,1
59355,-155.98122_19.67249,1
59356,-155.98136_19.67268,1
59357,-155.98141_19.67289,1
59358,-155.98149_19.67304,1
59359,-155.98164_19.67335,1
59360,-155.98172_19.67350,1
59361,-155.98179_19.67365,1
59362,-155.98186_19.67380,1
59363,-155.98194_19.67396,1
59364,-155.98202_19.67411,1
59365,-155.98209_19.67426,1
59366,-155.98215_19.67442,1
59367,-155.98229_19.67460,1
59368,-155.98243_19.67490,1
59369,-155.98223_19.67484,1
59370,-155.98203_19.67474,1
59371,-155.98160_19.67459,1
59372,-155.98169_19.67443,1
59373,-155.98157_19.67424,1
59374,-155.98147_19.67405,1
59375,-155.98138_19.67386,1
59376,-155.98129_19.67367,1
59377,-155.98119_19.67348,1
59378,-155.98110_19.67329,1
59379,-155.98100_19.67310,1
59380,-155.98081_19.67327,1
59381,-155.98064_19.67341,1
59382,-155.98086_19.67359,1
59383,-155.98055_19.67387,1
59384,-155.98052_19.67407,1
59385,-155.98049_19.67427,1
59386,-155.98076_19.67431,1
59387,-155.98079_19.67403,1
59388,-155.98092_19.67382,1
59389,-155.98113_19.67386,1
59390,-155.98126_19.67419,1
59391,-155.98134_19.67447,1
59392,-155.98113_19.67441,1
59393,-155.98420_19.67276,1
59394,-155.98440_19.67268,1
59395,-155.98459_19.67260,1
59396,-155.98478_19.67251,1
59397,-155.98498_19.67243,1
59398,-155.98528_19.67243,1
59399,-155.98517_19.67221,1
59400,-155.98639_19.67248,1
59401,-155.98658_19.67240,1
59402,-155.98676_19.67231,1
59403,-155.98695_19.67224,1
59404,-155.98715_19.67219,1
59405,-155.98735_19.67216,1
59406,-155.98572_19.67223,1
59407,-155.98561_19.67202,1
59408,-155.98551_19.67181,1
59409,-155.98540_19.67159,1
59410,-155.98521_19.67134,1
59411,-155.98540_19.67125,1
59412,-155.98560_19.67117,1
59413,-155.98579_19.67108,1
59414,-155.98599_19.67100,1
59415,-155.98618_19.67091,1
59416,-155.98638_19.67083,1
59417,-155.98646_19.67113,1
59418,-155.98657_19.67135,1
59419,-155.98668_19.67157,1
59420,-155.98679_19.67178,1
59421,-155.98648_19.67190,1
59422,-155.98637_19.67167,1
59423,-155.98626_19.67145,1
59424,-155.98612_19.67125,1
59425,-155.98574_19.67142,1
59426,-155.98583_19.67159,1
59427,-155.98592_19.67177,1
59428,-155.98615_19.67198,1
59429,-155.98594_19.67207,1
59430,-155.98497_19.67086,1
59431,-155.98517_19.67077,1
59432,-155.98536_19.67068,1
59433,-155.98556_19.67060,1
59434,-155.98575_19.67051,1
59435,-155.98595_19.67043,1
59436,-155.98614_19.67034,1
59437,-155.98647_19.67004,1
59438,-155.98657_19.67025,1
59439,-155.98674_19.67058,1
59440,-155.98684_19.67078,1
59441,-155.98696_19.67096,1
59442,-155.98704_19.67114,1
59443,-155.98713_19.67135,1
59444,-155.98722_19.67162,1
59445,-155.98475_19.67489,1
59446,-155.98483_19.67505,1
59447,-155.98493_19.67522,1
59448,-155.98450_19.67503,1
59449,-155.98431_19.67520,1
59450,-155.98413_19.67526,1
59451,-155.98393_19.67530,1
59452,-155.98373_19.67534,1
59453,-155.98353_19.67537,1
59454,-155.98333_19.67539,1
59455,-155.98313_19.67542,1
59456,-155.98292_19.67546,1
59457,-155.98273_19.67548,1
59458,-155.98254_19.67548,1
59459,-155.98260_19.67503,1
59460,-155.98291_19.67505,1
59461,-155.98270_19.67472,1
59462,-155.98263_19.67457,1
59463,-155.98256_19.67442,1
59464,-155.98248_19.67427,1
59465,-155.98241_19.67411,1
59466,-155.98233_19.67396,1
59467,-155.98226_19.67381,1
59468,-155.98218_19.67366,1
59469,-155.98211_19.67351,1
59470,-155.98203_19.67336,1
59471,-155.98196_19.67321,1
59472,-155.98188_19.67306,1
59473,-155.98181_19.67290,1
59474,-155.98173_19.67275,1
59475,-155.98158_19.67245,1
59476,-155.98150_19.67229,1
59477,-155.98197_19.67207,1
59478,-155.98204_19.67223,1
59479,-155.98212_19.67238,1
59480,-155.98219_19.67253,1
59481,-155.98227_19.67268,1
59482,-155.98234_19.67283,1
59483,-155.98242_19.67298,1
59484,-155.98249_19.67314,1
59485,-155.98257_19.67329,1
59486,-155.98264_19.67344,1
59487,-155.98272_19.67359,1
59488,-155.98287_19.67389,1
59489,-155.98294_19.67405,1
59490,-155.98302_19.67420,1
59491,-155.98309_19.67435,1
59492,-155.98317_19.67450,1
59493,-155.98324_19.67465,1
59494,-155.98332_19.67480,1
59495,-155.98339_19.67498,1
59496,-155.98363_19.67491,1
59497,-155.98383_19.67484,1
59498,-155.98365_19.67466,1
59499,-155.98357_19.67450,1
59500,-155.98350_19.67435,1
59501,-155.98343_19.67420,1
59502,-155.98335_19.67405,1
59503,-155.98328_19.67390,1
59504,-155.98320_19.67375,1
59505,-155.98312_19.67360,1
59506,-155.98297_19.67329,1
59507,-155.98290_19.67314,1
59508,-155.98282_19.67299,1
59509,-155.98275_19.67284,1
59510,-155.98267_19.67269,1
59511,-155.98260_19.67253,1
59512,-155.98252_19.67238,1
59513,-155.98245_19.67223,1
59514,-155.98237_19.67208,1
59515,-155.98230_19.67193,1
59516,-155.98276_19.67171,1
59517,-155.98283_19.67187,1
59518,-155.98291_19.67202,1
59519,-155.98298_19.67217,1
59520,-155.98306_19.67232,1
59521,-155.98313_19.67247,1
59522,-155.98321_19.67262,1
59523,-155.98328_19.67278,1
59524,-155.98336_19.67293,1
59525,-155.98343_19.67308,1
59526,-155.98351_19.67323,1
59527,-155.98359_19.67338,1
59528,-155.98366_19.67353,1
59529,-155.98373_19.67368,1
59530,-155.98381_19.67384,1
59531,-155.98389_19.67399,1
59532,-155.98396_19.67414,1
59533,-155.98404_19.67429,1
59534,-155.98411_19.67444,1
59535,-155.98419_19.67459,1
59536,-155.98427_19.67475,1
59537,-155.98452_19.67445,1
59538,-155.98444_19.67429,1
59539,-155.98437_19.67414,1
59540,-155.98429_19.67399,1
59541,-155.98422_19.67384,1
59542,-155.98414_19.67369,1
59543,-155.98407_19.67353,1
59544,-155.98399_19.67338,1
59545,-155.98392_19.67323,1
59546,-155.98384_19.67308,1
59547,-155.98377_19.67293,1
59548,-155.98369_19.67278,1
59549,-155.98362_19.67263,1
59550,-155.98354_19.67247,1
59551,-155.98346_19.67232,1
59552,-155.98339_19.67217,1
59553,-155.98331_19.67202,1
59554,-155.98324_19.67187,1
59555,-155.98309_19.67157,1
59556,-155.98694_19.67009,1
59557,-155.98684_19.66988,1
59558,-155.98677_19.66968,1
59559,-155.98668_19.66950,1
59560,-155.98660_19.66932,1
59561,-155.98651_19.66914,1
59562,-155.98640_19.66984,1
59563,-155.98633_19.66964,1
59564,-155.98623_19.66936,1
59565,-155.98596_19.66941,1
59566,-155.98647_19.66885,1
59567,-155.98626_19.66895,1
59568,-155.98604_19.66908,1
59569,-155.98579_19.66910,1
59570,-155.98563_19.66877,1
59571,-155.98581_19.66860,1
59572,-155.98606_19.66853,1
59573,-155.98627_19.66844,1
59574,-155.98612_19.66813,1
59575,-155.98591_19.66822,1
59576,-155.98569_19.66835,1
59577,-155.98544_19.66837,1
59578,-155.98528_19.66804,1
59579,-155.98545_19.66787,1
59580,-155.98571_19.66780,1
59581,-155.98592_19.66771,1
59582,-155.98636_19.66757,1
59583,-155.98645_19.66775,1
59584,-155.98654_19.66794,1
59585,-155.98663_19.66813,1
59586,-155.98672_19.66832,1
59587,-155.98681_19.66850,1
59588,-155.98690_19.66869,1
59589,-155.98699_19.66888,1
59590,-155.98708_19.66907,1
59591,-155.98717_19.66925,1
59592,-155.98726_19.66944,1
59593,-155.98735_19.66963,1
59594,-155.98744_19.66982,1
59595,-155.98754_19.67001,1
59596,-155.95410_19.65172,1
59597,-155.95589_19.65384,1
59598,-155.95181_19.65719,1
59599,-155.95143_19.65912,1
59600,-155.95634_19.66016,1
59601,-155.95165_19.66285,1
59602,-155.95584_19.66304,1
59603,-155.95871_19.66112,1
59604,-155.95142_19.66591,1
59605,-155.95989_19.66355,1
59606,-155.95471_19.64980,1
59607,-155.95773_19.66132,1
59608,-155.95707_19.65818,1
59609,-155.95657_19.65717,1
59610,-155.95554_19.65697,1
59611,-155.95281_19.65805,1
59612,-155.95208_19.66016,1
59613,-155.95037_19.66091,1
59614,-155.95655_19.65785,1
59615,-155.95572_19.65822,1
59616,-155.95433_19.65428,1
59617,-155.95492_19.65432,1
59618,-155.95525_19.65517,1
59619,-155.95331_19.65661,1
59620,-155.95930_19.66345,1
59621,-155.95897_19.66223,1
59622,-155.95559_19.65427,1
59623,-155.95566_19.65554,1
59624,-155.95492_19.65645,1
59625,-155.95586_19.65605,1
59626,-155.95445_19.66369,1
59627,-155.94761_19.66666,1
59628,-155.94758_19.65616,1
59629,-155.94329_19.66170,1
59630,-155.94284_19.66090,1
59631,-155.94161_19.66186,1
59632,-155.94150_19.66056,1
59633,-155.94072_19.65912,1
59634,-155.94925_19.66118,1
59635,-155.94624_19.66208,1
59636,-155.94734_19.66179,1
59637,-155.94752_19.66096,1
59638,-155.95395_19.65741,1
59639,-155.95466_19.65783,1
59640,-155.95432_19.65834,1
59641,-155.95384_19.65855,1
59642,-155.94556_19.65681,1
59643,-155.94387_19.65846,1
59644,-155.94258_19.65838,1
59645,-155.94523_19.66039,1
59646,-155.94585_19.65961,1
59647,-155.94649_19.65932,1
59648,-155.94711_19.65884,1
59649,-155.94841_19.65890,1
59650,-155.94994_19.65808,1
59651,-155.95085_19.65757,1
59652,-155.94938_19.65622,1
59653,-155.95027_19.65590,1
59654,-155.95128_19.65562,1
59655,-155.95237_19.65541,1
59656,-155.95755_19.65644,1
59657,-155.96217_19.65506,1
59658,-155.96544_19.65319,1
59659,-155.95903_19.65704,1
59660,-155.95839_19.65776,1
59661,-155.96303_19.65568,1
59662,-155.95936_19.65903,1
59663,-155.95956_19.65951,1
59664,-155.96034_19.66045,1
59665,-155.96636_19.65792,1
59666,-155.96412_19.65903,1
59667,-155.96375_19.65888,1
59668,-155.96123_19.66037,1
59669,-155.96236_19.66023,1
59670,-155.96046_19.66141,1
59671,-155.96197_19.66088,1
59672,-155.96125_19.66188,1
59673,-155.96183_19.66242,1
59674,-155.96368_19.66109,1
59675,-155.96777_19.65863,1
59676,-155.97045_19.65666,1
59677,-155.96220_19.65428,1
59678,-155.96919_19.65757,1
59679,-155.95833_19.65559,1
59680,-155.96163_19.65938,1
59681,-155.96248_19.65820,1
59682,-155.96034_19.65974,1
59683,-155.95919_19.66034,1
59684,-155.96401_19.65988,1
59685,-155.96414_19.65331,1
59686,-155.95971_19.65588,1
59687,-155.95993_19.65492,1
59688,-155.96047_19.65729,1
59689,-155.96120_19.65797,1
59690,-155.97844_19.64707,1
59691,-155.98739_19.64844,1
59692,-155.98665_19.64221,1
59693,-155.97343_19.63207,1
59694,-155.97608_19.63298,1
59695,-155.98237_19.63615,1
59696,-155.97846_19.63306,1
59697,-155.97745_19.63201,1
59698,-155.96821_19.64331,1
59699,-155.96641_19.63373,1
59700,-155.96448_19.63406,1
59701,-155.96575_19.63400,1
59702,-155.96661_19.63419,1
59703,-155.96670_19.63497,1
59704,-155.97068_19.63393,1
59705,-155.96861_19.63461,1
59706,-155.95359_19.64354,1
59707,-155.96682_19.64311,1
59708,-155.95591_19.64881,1
59709,-155.95405_19.64512,1
59710,-155.95441_19.64685,1
59711,-155.96033_19.64376,1
59712,-155.95568_19.64376,1
59713,-155.95439_19.64470,1
59714,-155.95405_19.64539,1
59715,-155.95541_19.64327,1
59716,-155.95630_19.64746,1
59717,-155.95599_19.64631,1
59718,-155.95680_19.64824,1
59719,-155.96078_19.64226,1
59720,-155.96546_19.64360,1
59721,-155.96429_19.64403,1
59722,-155.96226_19.64470,1
59723,-155.96129_19.64496,1
59724,-155.96028_19.64503,1
59725,-155.95784_19.64566,1
59726,-155.95971_19.64253,1
59727,-155.95100_19.63412,1
59728,-155.95355_19.63756,1
59729,-155.95587_19.63650,1
59730,-155.95726_19.63650,1
59731,-155.95919_19.63580,1
59732,-155.96337_19.63418,1
59733,-155.95264_19.64046,1
59734,-155.95469_19.64011,1
59735,-155.95849_19.63962,1
59736,-155.96337_19.64054,1
59737,-155.95613_19.64053,1
59738,-155.95439_19.64099,1
59739,-155.95353_19.64284,1
59740,-155.95502_19.64289,1
59741,-155.95398_19.63924,1
59742,-155.95173_19.63640,1
59743,-155.95278_19.63512,1
59744,-155.96300_19.63361,1
59745,-155.95107_19.63479,1
59746,-155.95374_19.63780,1
59747,-155.96408_19.63564,1
59748,-155.95597_19.64200,1
59749,-155.95893_19.64144,1
59750,-155.96364_19.63463,1
59751,-155.96283_19.63490,1
59752,-155.96220_19.63507,1
59753,-155.96163_19.63522,1
59754,-155.96107_19.63539,1
59755,-155.96034_19.63524,1
59756,-155.96021_19.63482,1
59757,-155.96086_19.63472,1
59758,-155.96143_19.63465,1
59759,-155.96203_19.63452,1
59760,-155.96265_19.63438,1
59761,-155.96252_19.63375,1
59762,-155.96206_19.63389,1
59763,-155.96105_19.63406,1
59764,-155.96050_19.63419,1
59765,-155.95913_19.63431,1
59766,-155.96007_19.63367,1
59767,-155.96160_19.63298,1
59768,-155.96197_19.63285,1
59769,-155.96241_19.63263,1
59770,-155.96291_19.63602,1
59771,-155.96154_19.63644,1
59772,-155.96096_19.63669,1
59773,-155.96045_19.63665,1
59774,-155.96042_19.63616,1
59775,-155.96104_19.63599,1
59776,-155.96164_19.63586,1
59777,-155.96216_19.63572,1
59778,-155.96269_19.63552,1
59779,-155.96333_19.63528,1
59780,-155.96401_19.63511,1
59781,-155.96296_19.64085,1
59782,-155.96354_19.64069,1
59783,-155.96495_19.64041,1
59784,-155.96642_19.63954,1
59785,-155.96467_19.63935,1
59786,-155.96386_19.63859,1
59787,-155.96391_19.63909,1
59788,-155.96401_19.63957,1
59789,-155.96410_19.64005,1
59790,-155.96343_19.64012,1
59791,-155.96203_19.64036,1
59792,-155.96198_19.63947,1
59793,-155.96096_19.63967,1
59794,-155.96117_19.64077,1
59795,-155.95052_19.63912,1
59796,-155.94887_19.64097,1
59797,-155.94566_19.64193,1
59798,-155.95280_19.64685,1
59799,-155.94996_19.64775,1
59800,-155.95163_19.64817,1
59801,-155.95002_19.64023,1
59802,-155.94946_19.64852,1
59803,-155.95452_19.64908,1
59804,-155.95247_19.64739,1
59805,-155.95361_19.64818,1
59806,-155.95096_19.64540,1
59807,-155.95081_19.64457,1
59808,-155.94934_19.64666,1
59809,-155.94895_19.64510,1
59810,-155.94649_19.64648,1
59811,-155.94695_19.64554,1
59812,-155.94498_19.64598,1
59813,-155.94266_19.64650,1
59814,-155.94266_19.64766,1
59815,-155.94117_19.64813,1
59816,-155.94086_19.64710,1
59817,-155.93980_19.64789,1
59818,-155.93845_19.64776,1
59819,-155.93634_19.64799,1
59820,-155.93649_19.64854,1
59821,-155.94974_19.64722,1
59822,-155.94706_19.64779,1
59823,-155.94523_19.65001,1
59824,-155.94526_19.64909,1
59825,-155.94497_19.64829,1
59826,-155.94316_19.64868,1
59827,-155.94337_19.64961,1
59828,-155.94346_19.65059,1
59829,-155.94171_19.64995,1
59830,-155.94139_19.64905,1
59831,-155.94075_19.65083,1
59832,-155.93986_19.65098,1
59833,-155.93897_19.65117,1
59834,-155.93834_19.64986,1
59835,-155.93609_19.64994,1
59836,-155.93629_19.65046,1
59837,-155.93652_19.65098,1
59838,-155.93684_19.65149,1
59839,-155.93793_19.65205,1
59840,-155.93621_19.65237,1
59841,-155.95278_19.64570,1
59842,-155.94236_19.63156,1
59843,-155.95110_19.63804,1
59844,-155.94723_19.62891,1
59845,-155.95084_19.63722,1
59846,-155.94965_19.63607,1
59847,-155.94836_19.63537,1
59848,-155.94435_19.63797,1
59849,-155.94898_19.63739,1
59850,-155.94909_19.63479,1
59851,-155.95075_19.63762,1
59852,-155.94767_19.62849,2
59853,-155.94752_19.62620,2
59854,-155.94804_19.63038,1
59855,-155.94707_19.63293,1
59856,-155.94786_19.62773,2
59857,-155.94933_19.62591,2
59858,-155.95319_19.62602,1
59859,-155.95031_19.62784,2
59860,-155.95894_19.62591,1
59861,-155.95899_19.62661,1
59862,-155.94999_19.62693,2
59863,-155.94965_19.62722,2
59864,-155.95145_19.62892,1
59865,-155.95151_19.62997,1
59866,-155.94990_19.63029,1
59867,-155.94889_19.63008,1
59868,-155.94970_19.63057,1
59869,-155.94973_19.63077,1
59870,-155.95599_19.63032,1
59871,-155.95818_19.62986,1
59872,-155.94923_19.62894,1
59873,-155.94916_19.63164,1
59874,-155.94890_19.63211,1
59875,-155.94935_19.63261,1
59876,-155.94981_19.62975,1
59877,-155.96095_19.62948,1
59878,-155.96242_19.63024,1
59879,-155.95090_19.63255,1
59880,-155.94946_19.63301,1
59881,-155.95281_19.62501,1
59882,-155.94890_19.62679,2
59883,-155.94967_19.63197,1
59884,-155.95637_19.62527,1
59885,-155.95833_19.62459,1
59886,-155.95102_19.62516,2
59887,-155.96274_19.62938,1
59888,-155.96225_19.62970,1
59889,-155.96222_19.62911,1
59890,-155.96150_19.62920,1
59891,-155.96145_19.62973,1
59892,-155.96218_19.63075,1
59893,-155.96131_19.63089,1
59894,-155.96136_19.63028,1
59895,-155.96049_19.63036,1
59896,-155.95953_19.63068,1
59897,-155.96198_19.62596,1
59898,-155.96118_19.62608,1
59899,-155.95989_19.62572,1
59900,-155.94932_19.62788,2
59901,-155.96248_19.62841,1
59902,-155.96211_19.62778,1
59903,-155.96290_19.62728,1
59904,-155.95420_19.62881,1
59905,-155.95341_19.62888,1
59906,-155.96126_19.62861,1
59907,-155.96080_19.62797,1
59908,-155.96025_19.62775,1
59909,-155.95980_19.62841,1
59910,-155.95976_19.62714,1
59911,-155.96255_19.62648,1
59912,-155.96241_19.62736,1
59913,-155.96153_19.62673,1
59914,-155.96623_19.62873,1
59915,-155.96924_19.62992,1
59916,-155.96329_19.63083,1
59917,-155.98592_19.62661,1
59918,-155.98548_19.62674,1
59919,-155.98527_19.62681,1
59920,-155.98465_19.62699,1
59921,-155.98430_19.62659,1
59922,-155.98596_19.62613,1
59923,-155.98616_19.62605,1
59924,-155.98924_19.63006,1
59925,-155.98950_19.62957,1
59926,-155.98130_19.61247,1
59927,-155.98228_19.61366,1
59928,-155.98457_19.61836,1
59929,-155.98486_19.61827,1
59930,-155.98516_19.61818,1
59931,-155.98546_19.61809,1
59932,-155.98624_19.61791,1
59933,-155.98585_19.61830,1
59934,-155.98555_19.61838,1
59935,-155.98525_19.61846,1
59936,-155.98466_19.61863,1
59937,-155.99059_19.64097,1
59938,-155.98843_19.63885,1
59939,-155.98865_19.63956,1
59940,-155.98824_19.63948,1
59941,-155.98796_19.63954,1
59942,-155.98791_19.63976,1
59943,-155.98801_19.63999,1
59944,-155.98850_19.64002,1
59945,-155.98833_19.64013,1
59946,-155.98815_19.64023,1
59947,-155.98773_19.64016,1
59948,-155.98769_19.63997,1
59949,-155.98765_19.63979,1
59950,-155.98715_19.63967,1
59951,-155.98724_19.64004,1
59952,-155.98739_19.64047,1
59953,-155.98757_19.64116,1
59954,-155.98827_19.64068,1
59955,-155.98843_19.64057,1
59956,-155.98859_19.64048,1
59957,-155.98875_19.64038,1
59958,-155.98891_19.64029,1
59959,-155.98906_19.64019,1
59960,-155.98922_19.64010,1
59961,-155.98939_19.64000,1
59962,-155.98941_19.64038,1
59963,-155.98925_19.64047,1
59964,-155.98909_19.64057,1
59965,-155.98893_19.64066,1
59966,-155.98862_19.64085,1
59967,-155.98846_19.64095,1
59968,-155.98830_19.64104,1
59969,-155.98802_19.64108,1
59970,-155.98788_19.64179,1
59971,-155.98766_19.64193,1
59972,-155.98770_19.64224,1
59973,-155.98789_19.64211,1
59974,-155.98805_19.64201,1
59975,-155.98819_19.64162,1
59976,-155.98837_19.64151,1
59977,-155.98854_19.64141,1
59978,-155.98871_19.64131,1
59979,-155.98887_19.64122,1
59980,-155.98904_19.64112,1
59981,-155.98920_19.64103,1
59982,-155.98935_19.64094,1
59983,-155.98951_19.64085,1
59984,-155.98966_19.64076,1
59985,-155.98986_19.64107,1
59986,-155.98969_19.64115,1
59987,-155.98954_19.64124,1
59988,-155.98938_19.64132,1
59989,-155.98921_19.64141,1
59990,-155.98904_19.64150,1
59991,-155.98888_19.64159,1
59992,-155.98853_19.64178,1
59993,-155.98835_19.64187,1
59994,-155.98776_19.64270,1
59995,-155.98793_19.64258,1
59996,-155.98809_19.64250,1
59997,-155.98824_19.64242,1
59998,-155.98839_19.64234,1
59999,-155.98855_19.64226,1
60000,-155.98870_19.64218,1
60001,-155.98901_19.64203,1
60002,-155.98917_19.64195,1
60003,-155.98994_19.64155,1
60004,-155.99010_19.64148,1
60005,-155.98194_19.63682,1
60006,-155.98199_19.63701,1
60007,-155.98205_19.63720,1
60008,-155.98210_19.63739,1
60009,-155.98216_19.63757,1
60010,-155.98255_19.63748,1
60011,-155.98250_19.63731,1
60012,-155.98245_19.63715,1
60013,-155.98239_19.63698,1
60014,-155.98232_19.63679,1
60015,-155.98266_19.63672,1
60016,-155.98273_19.63689,1
60017,-155.98278_19.63705,1
60018,-155.98284_19.63722,1
60019,-155.98289_19.63738,1
60020,-155.98329_19.63726,1
60021,-155.98323_19.63708,1
60022,-155.98317_19.63689,1
60023,-155.98310_19.63669,1
60024,-155.98343_19.63662,1
60025,-155.98347_19.63681,1
60026,-155.98353_19.63699,1
60027,-155.98359_19.63718,1
60028,-155.98390_19.63702,1
60029,-155.98407_19.63697,1
60030,-155.98391_19.63675,1
60031,-155.98381_19.63658,1
60032,-155.98414_19.63652,1
60033,-155.98426_19.63666,1
60034,-155.98425_19.63692,1
60035,-155.98442_19.63687,1
60036,-155.98469_19.63680,1
60037,-155.98464_19.63651,1
60038,-155.98490_19.63674,1
60039,-155.98511_19.63669,1
60040,-155.98523_19.63714,1
60041,-155.98506_19.63719,1
60042,-155.98489_19.63724,1
60043,-155.98472_19.63729,1
60044,-155.98439_19.63738,1
60045,-155.98422_19.63743,1
60046,-155.98405_19.63747,1
60047,-155.98388_19.63752,1
