,Uid,In_2017_CP_zone
931,-159.51867_21.90586,True
932,-159.51832_21.90818,True
933,-159.52029_21.91350,True
934,-159.52055_21.91354,True
935,-159.51989_21.91384,True
936,-159.52291_21.91529,True
937,-159.52281_21.91667,True
938,-159.51927_21.90736,True
939,-159.51712_21.90976,True
940,-159.51805_21.90992,True
941,-159.51882_21.90937,True
942,-159.52043_21.91297,True
943,-159.52435_21.91892,True
944,-159.52329_21.91857,True
945,-159.52350_21.91847,True
946,-159.52158_21.91879,True
947,-159.51769_21.92628,True
948,-159.51963_21.93823,True
949,-159.52135_21.93680,True
950,-159.52014_21.93152,True
951,-159.52468_21.93046,True
952,-159.52729_21.93226,True
953,-159.52944_21.92799,True
954,-159.52941_21.93045,True
955,-159.52987_21.92951,True
956,-159.52311_21.92692,True
957,-159.50517_21.92766,True
958,-159.50972_21.92524,True
959,-159.50020_21.92281,True
960,-159.50065_21.92194,True
961,-159.49337_21.91983,True
962,-159.50009_21.92345,True
963,-159.50656_21.92829,True
964,-159.49839_21.91940,True
965,-159.49651_21.91938,True
966,-159.49786_21.91899,True
967,-159.50671_21.92564,True
968,-159.49735_21.91737,True
969,-159.50041_21.91809,True
970,-159.50165_21.91680,True
971,-159.50161_21.91564,True
972,-159.50180_21.91877,True
973,-159.49864_21.91359,True
974,-159.48663_21.92070,True
975,-159.32385_22.09766,True
976,-159.48378_21.93125,True
977,-159.48383_21.92483,True
978,-159.46066_21.90443,True
979,-159.46272_21.90719,True
980,-159.46102_21.90893,True
981,-159.46090_21.91025,True
982,-159.46163_21.90111,True
983,-159.46347_21.91170,True
984,-159.46828_21.90516,True
985,-159.46555_21.90338,True
986,-159.46542_21.90302,True
987,-159.46320_21.90107,True
988,-159.45106_21.88398,True
989,-159.46237_21.90668,True
990,-159.46121_21.90720,True
991,-159.46269_21.90606,True
992,-159.46028_21.90584,True
993,-159.46123_21.90604,True
994,-159.45707_21.90501,True
995,-159.45799_21.90410,True
996,-159.45836_21.90479,True
997,-159.45814_21.90495,True
998,-159.45806_21.90443,True
999,-159.46166_21.88599,True
1000,-159.33827_22.04834,True
1001,-159.33651_22.05383,True
1002,-159.33985_22.05342,True
1003,-159.33732_22.05549,True
1004,-159.34484_22.05794,True
1005,-159.34443_22.05966,True
1006,-159.34481_22.05992,True
1007,-159.34400_22.05649,True
1008,-159.34469_22.05497,True
1009,-159.34138_22.05770,True
1010,-159.34264_22.05652,True
1011,-159.34242_22.05841,True
1012,-159.34213_22.05387,True
1013,-159.34173_22.05517,True
1014,-159.34206_22.05301,True
1015,-159.34239_22.05211,True
1016,-159.37959_22.05706,True
1017,-159.37633_22.05733,True
1018,-159.39407_22.05703,True
1019,-159.36254_22.04705,True
1020,-159.36153_22.04560,True
1021,-159.36795_22.05092,True
1022,-159.36828_22.05200,True
1023,-159.36922_22.05521,True
1024,-159.36932_22.05537,True
1025,-159.38728_22.05926,True
1026,-159.39203_22.06498,True
1027,-159.39524_22.06638,True
1028,-159.39517_22.06560,True
1029,-159.36913_22.05271,True
1030,-159.37046_22.05275,True
1031,-159.37121_22.05230,True
1032,-159.37062_22.05139,True
1033,-159.37043_22.05133,True
1034,-159.38117_22.05861,True
1035,-159.38254_22.05767,True
1036,-159.38423_22.05660,True
1037,-159.38056_22.06082,True
1038,-159.38149_22.06356,True
1039,-159.38080_22.07678,True
1040,-159.37432_22.06690,True
1041,-159.35887_22.07586,True
1042,-159.37192_22.08455,True
1043,-159.35840_22.08626,True
1044,-159.36155_22.07031,True
1045,-159.35957_22.07033,True
1046,-159.37845_22.07374,True
1047,-159.36238_22.07280,True
1048,-159.36229_22.06604,True
1049,-159.31835_22.06648,True
1050,-159.31724_22.06952,True
1051,-159.31873_22.06967,True
1052,-159.32067_22.06968,True
1053,-159.34931_22.09415,True
1054,-159.33031_22.09775,True
1055,-159.32866_22.09611,True
1056,-159.32422_22.09495,True
1057,-159.32177_22.09483,True
1058,-159.32606_22.09730,True
1059,-159.32493_22.09640,True
1060,-159.32422_22.09597,True
1061,-159.32389_22.09668,True
1062,-159.34483_22.10087,True
1063,-159.31677_22.09380,True
1064,-159.33991_22.10263,True
1065,-159.35659_22.09805,True
1066,-159.33633_22.10208,True
1067,-159.33594_22.10184,True
1068,-159.33435_22.10059,True
1069,-159.33692_22.10055,True
1070,-159.31984_22.09318,True
1071,-159.38229_22.06131,True
1072,-159.52375_21.90273,True
1073,-159.33845_22.05710,True
1074,-159.33797_22.05599,True
1075,-159.33827_22.05614,True
1076,-159.33878_22.05783,True
1077,-159.33878_22.05723,True
1078,-159.34778_22.05816,True
1079,-159.34367_22.06113,True
1080,-159.34453_22.05747,True
1081,-159.34432_22.05694,True
1082,-159.34634_22.05685,True
1083,-159.34201_22.05530,True
1084,-159.34137_22.05535,True
1085,-159.34060_22.05774,True
1086,-159.34086_22.05786,True
1087,-159.37306_22.05230,True
1088,-159.37224_22.05339,True
1089,-159.37191_22.05270,True
1090,-159.37950_22.05738,True
1091,-159.37656_22.05896,True
1092,-159.37702_22.05821,True
1093,-159.37474_22.06028,True
1094,-159.37693_22.06090,True
1095,-159.36334_22.04747,True
1096,-159.36502_22.04857,True
1097,-159.36649_22.04897,True
1098,-159.36724_22.04977,True
1099,-159.36888_22.05143,True
1100,-159.38415_22.05442,True
1101,-159.38522_22.05415,True
1102,-159.37425_22.05376,True
1103,-159.39399_22.06279,True
1104,-159.37068_22.05215,True
1105,-159.37089_22.05309,True
1106,-159.37083_22.05144,True
1107,-159.38328_22.05718,True
1108,-159.38056_22.05953,True
1109,-159.38151_22.05950,True
1110,-159.38059_22.06291,True
1111,-159.38446_22.06104,True
1112,-159.32024_22.06447,True
1113,-159.37988_22.07692,True
1114,-159.37559_22.07936,True
1115,-159.35908_22.07270,True
1116,-159.36060_22.06923,True
1117,-159.37947_22.07019,True
1118,-159.37278_22.07379,True
1119,-159.36917_22.07185,True
1120,-159.36898_22.07440,True
1121,-159.36470_22.07306,True
1122,-159.37345_22.09714,True
1123,-159.37222_22.09512,True
1124,-159.35408_22.08706,True
1125,-159.35535_22.09618,True
1126,-159.35953_22.10509,True
1127,-159.33906_22.08778,True
1128,-159.34890_22.09739,True
1129,-159.33907_22.09983,True
1130,-159.32356_22.09488,True
1131,-159.32617_22.09715,True
1132,-159.32739_22.09656,True
1133,-159.32432_22.09689,True
1134,-159.32382_22.09681,True
1135,-159.32259_22.09709,True
1136,-159.34360_22.10188,True
1137,-159.34518_22.10120,True
1138,-159.34142_22.10147,True
1139,-159.34520_22.10176,True
1140,-159.35557_22.09855,True
1141,-159.35459_22.09969,True
1142,-159.35431_22.09904,True
1143,-159.33843_22.10042,True
1144,-159.33442_22.10194,True
1145,-159.33342_22.10086,True
1146,-159.33427_22.10077,True
1147,-159.33530_22.09948,True
1148,-159.33601_22.10092,True
1149,-159.33257_22.09881,True
1150,-159.33352_22.09934,True
1151,-159.50275_22.20227,True
1152,-159.52543_21.90595,True
1153,-159.48978_21.92311,True
1154,-159.46078_21.89193,True
1155,-159.46556_21.88251,True
1156,-159.38321_22.10239,True
1157,-159.37288_22.10287,True
1158,-159.53222_21.92479,True
1159,-159.53383_21.92455,True
1160,-159.53393_21.92361,True
1161,-159.49948_21.91901,True
1162,-159.50076_21.91967,True
1163,-159.34270_22.10304,True
1164,-159.49978_22.20458,True
1165,-159.49657_22.20513,True
1166,-159.35526_22.08003,True
1167,-159.36860_22.07647,True
1168,-159.53550_21.92280,True
1169,-159.53575_21.92267,True
1170,-159.50852_21.91773,True
1171,-159.52819_21.92470,True
1172,-159.52548_21.92483,True
1173,-159.53387_21.91888,True
1174,-159.52367_21.92251,True
1175,-159.52511_21.92331,True
1176,-159.52913_21.92141,True
1177,-159.51845_21.90315,True
1178,-159.51652_21.90855,True
1179,-159.51535_21.90879,True
1180,-159.51892_21.90664,True
1181,-159.51734_21.90618,True
1182,-159.51754_21.90994,True
1183,-159.51813_21.91040,True
1184,-159.51833_21.91025,True
1185,-159.51709_21.91410,True
1186,-159.52077_21.90821,True
1187,-159.51934_21.91008,True
1188,-159.51761_21.90792,True
1189,-159.51669_21.90684,True
1190,-159.51443_21.90803,True
1191,-159.52250_21.91831,True
1192,-159.52201_21.91843,True
1193,-159.51999_21.93749,True
1194,-159.52034_21.93972,True
1195,-159.51782_21.93149,True
1196,-159.51868_21.93690,True
1197,-159.52464_21.93520,True
1198,-159.52941_21.92815,True
1199,-159.52936_21.92967,True
1200,-159.33603_22.05587,True
1201,-159.33703_22.05500,True
1202,-159.33969_22.05891,True
1203,-159.34584_22.05699,True
1204,-159.34189_22.05546,True
1205,-159.34130_22.05623,True
1206,-159.34240_22.05229,True
1207,-159.34314_22.05353,True
1208,-159.34488_22.05385,True
1209,-159.34609_22.05515,True
1210,-159.36918_22.05668,True
1211,-159.36343_22.06147,True
1212,-159.37596_22.06124,True
1213,-159.37847_22.05748,True
1214,-159.37672_22.05969,True
1215,-159.37598_22.05920,True
1216,-159.37611_22.05777,True
1217,-159.38063_22.05767,True
1218,-159.37547_22.06019,True
1219,-159.39494_22.06277,True
1220,-159.36351_22.04790,True
1221,-159.38468_22.05436,True
1222,-159.39354_22.06218,True
1223,-159.37095_22.05291,True
1224,-159.38124_22.05842,True
1225,-159.38233_22.05676,True
1226,-159.38340_22.05793,True
1227,-159.38136_22.05810,True
1228,-159.38878_22.05701,True
1229,-159.38887_22.05671,True
1230,-159.34259_22.05356,True
1231,-159.34654_22.05476,True
1232,-159.37263_22.05255,True
1233,-159.37379_22.05262,True
1234,-159.37166_22.05326,True
1235,-159.37710_22.06108,True
1236,-159.37647_22.05926,True
1237,-159.37607_22.05886,True
1238,-159.38217_22.05627,True
1239,-159.38445_22.05601,True
1240,-159.37150_22.05425,True
1241,-159.36695_22.05257,True
1242,-159.36645_22.05395,True
1243,-159.38888_22.05933,True
1244,-159.39330_22.06241,True
1245,-159.39197_22.06419,True
1246,-159.37016_22.05324,True
1247,-159.36980_22.05312,True
1248,-159.36916_22.05136,True
1249,-159.36945_22.05146,True
1250,-159.38103_22.05895,True
1251,-159.38263_22.05891,True
1252,-159.38244_22.05940,True
1253,-159.38020_22.05976,True
1254,-159.38024_22.06266,True
1255,-159.38390_22.06336,True
1256,-159.38127_22.07603,True
1257,-159.35792_22.08630,True
1258,-159.37103_22.07426,True
1259,-159.37061_22.07303,True
1260,-159.36701_22.07227,True
1261,-159.36475_22.07186,True
1262,-159.37596_22.09008,True
1263,-159.36313_22.06885,True
1264,-159.36753_22.06972,True
1265,-159.31803_22.06618,True
1266,-159.31886_22.06683,True
1267,-159.31893_22.06663,True
1268,-159.31767_22.06897,True
1269,-159.36460_22.09396,True
1270,-159.34509_22.09331,True
1271,-159.34839_22.09631,True
1272,-159.34054_22.08988,True
1273,-159.32170_22.10235,True
1274,-159.31487_22.09240,True
1275,-159.31530_22.09271,True
1276,-159.32574_22.09604,True
1277,-159.34306_22.10273,True
1278,-159.34118_22.10062,True
1279,-159.31515_22.09352,True
1280,-159.31871_22.09344,True
1281,-159.33987_22.10137,True
1282,-159.34011_22.10245,True
1283,-159.35585_22.09921,True
1284,-159.35198_22.07947,True
1285,-159.31847_22.06384,True
1286,-159.31837_22.06424,True
1287,-159.31897_22.06395,True
1288,-159.38184_22.08098,True
1289,-159.38114_22.07978,True
1290,-159.35961_22.08386,True
1291,-159.35969_22.06905,True
1292,-159.36024_22.06819,True
1293,-159.37175_22.07123,True
1294,-159.36984_22.07465,True
1295,-159.36258_22.06534,True
1296,-159.37638_22.09186,True
1297,-159.35586_22.08802,True
1298,-159.35873_22.10503,True
1299,-159.32901_22.09709,True
1300,-159.34667_22.09406,True
1301,-159.32838_22.09612,True
1302,-159.31021_22.09343,True
1303,-159.31549_22.09256,True
1304,-159.31419_22.09242,True
1305,-159.32319_22.09522,True
1306,-159.32643_22.09704,True
1307,-159.32688_22.09641,True
1308,-159.32481_22.09666,True
1309,-159.32474_22.09600,True
1310,-159.32403_22.09638,True
1311,-159.32396_22.09653,True
1312,-159.32381_22.09701,True
1313,-159.34375_22.10054,True
1314,-159.34439_22.10085,True
1315,-159.34395_22.10082,True
1316,-159.34218_22.10121,True
1317,-159.31608_22.09382,True
1318,-159.35740_22.09847,True
1319,-159.35971_22.09724,True
1320,-159.33811_22.10105,True
1321,-159.33800_22.10021,True
1322,-159.33065_22.09703,True
1323,-159.33295_22.09984,True
1324,-159.33359_22.09915,True
1325,-159.30703_22.10436,True
1326,-159.30370_22.10281,True
1327,-159.49079_22.20826,True
1328,-159.50210_22.20146,True
1329,-159.49868_22.20428,True
1330,-159.38272_22.06221,True
1331,-159.36636_22.06026,True
1332,-159.31297_22.09221,True
1333,-159.45919_21.90403,True
1334,-159.37390_22.05828,True
1335,-159.37161_22.05748,True
1336,-159.37529_22.05838,True
1337,-159.38549_22.05327,True
1338,-159.50236_22.20268,True
1339,-159.50215_22.20278,True
1340,-159.49574_22.20441,True
1341,-159.52209_21.92766,True
1342,-159.36977_22.08429,True
1343,-159.52246_21.92609,True
1344,-159.52178_21.92737,True
1345,-159.34832_22.05903,True
1346,-159.34861_22.06016,True
1347,-159.34422_22.06146,True
1348,-159.34773_22.06077,True
1349,-159.37669_22.05509,True
1350,-159.39102_22.06010,True
1351,-159.48729_21.92565,True
1352,-159.36831_22.05316,True
1353,-159.36812_22.05317,True
1354,-159.37058_22.05509,True
1355,-159.49249_21.92537,True
1356,-159.50423_21.93742,True
1357,-159.45180_21.87827,True
1358,-159.45123_21.88199,True
1359,-159.45116_21.88127,True
1360,-159.32541_22.05815,True
1361,-159.32562_22.05845,True
1362,-159.52102_21.91866,True
1363,-159.51953_21.91970,True
1364,-159.52134_21.91790,True
1365,-159.51819_21.91810,True
1366,-159.52026_21.92808,True
1367,-159.51889_21.93900,True
1368,-159.51949_21.94029,True
1369,-159.51373_21.90893,True
1370,-159.49073_21.88607,True
1371,-159.49533_21.91740,True
1372,-159.49464_21.91678,True
1373,-159.46833_21.88510,True
1374,-159.50399_22.20032,True
1375,-159.52580_21.92786,True
1376,-159.47093_21.88036,True
1377,-159.47085_21.88002,True
1378,-159.46938_21.88021,True
1379,-159.36295_22.09919,True
1380,-159.48516_21.92629,True
1381,-159.48426_21.93258,True
1382,-159.46459_21.89511,True
1383,-159.36886_22.05991,True
1384,-159.36498_22.10279,True
1385,-159.37149_22.09759,True
1386,-159.36935_22.09638,True
1387,-159.53137_21.92443,True
1388,-159.53276_21.92471,True
1389,-159.53422_21.92438,True
1390,-159.50197_21.92018,True
1391,-159.32951_22.09895,True
1392,-159.35640_22.08119,True
1393,-159.35758_22.08520,True
1394,-159.53501_21.92272,True
1395,-159.53616_21.92161,True
1396,-159.53557_21.92355,True
1397,-159.52550_21.91957,True
1398,-159.53046_21.92159,True
1399,-159.53240_21.90638,True
1400,-159.52833_21.92153,True
1401,-159.52976_21.92152,True
1402,-159.51621_21.90496,True
1403,-159.51656_21.90756,True
1404,-159.51631_21.90885,True
1405,-159.51606_21.90863,True
1406,-159.51850_21.90768,True
1407,-159.51800_21.90710,True
1408,-159.51656_21.90951,True
1409,-159.51743_21.90965,True
1410,-159.51785_21.90951,True
1411,-159.51791_21.91056,True
1412,-159.52429_21.90493,True
1413,-159.51864_21.90859,True
1414,-159.52059_21.91275,True
1415,-159.51696_21.90714,True
1416,-159.51629_21.90666,True
1417,-159.51483_21.92370,True
1418,-159.52020_21.92622,True
1419,-159.51926_21.93821,True
1420,-159.51894_21.93622,True
1421,-159.52187_21.93286,True
1422,-159.51879_21.93664,True
1423,-159.51768_21.93246,True
1424,-159.52016_21.93081,True
1425,-159.52458_21.93146,True
1426,-159.51898_21.93367,True
1427,-159.52657_21.93333,True
1428,-159.52840_21.92942,True
1429,-159.52774_21.92641,True
1430,-159.50732_21.91770,True
1431,-159.49388_21.92301,True
1432,-159.49506_21.91894,True
1433,-159.49502_21.91857,True
1434,-159.50742_21.92719,True
1435,-159.50765_21.92725,True
1436,-159.50609_21.92889,True
1437,-159.49667_21.91832,True
1438,-159.50597_21.92456,True
1439,-159.50374_21.91604,True
1440,-159.46975_21.87923,True
1441,-159.49986_21.91517,True
1442,-159.50168_21.91508,True
1443,-159.50173_21.91768,True
1444,-159.46817_21.90490,True
1445,-159.46169_21.90699,True
1446,-159.46094_21.90687,True
1447,-159.46050_21.90613,True
1448,-159.46156_21.90630,True
1449,-159.46176_21.90584,True
1450,-159.45792_21.90488,True
1451,-159.45774_21.90311,True
1452,-159.46045_21.88456,True
1453,-159.46057_21.88771,True
1454,-159.37857_22.05775,True
1455,-159.34057_22.05541,True
1456,-159.33909_22.05469,True
1457,-159.34029_22.05912,True
1458,-159.33991_22.05948,True
1459,-159.33976_22.05937,True
1460,-159.34009_22.05881,True
1461,-159.34036_22.05828,True
1462,-159.34452_22.05550,True
1463,-159.34516_22.05518,True
1464,-159.34463_22.05617,True
1465,-159.34517_22.05608,True
1466,-159.34600_22.05669,True
1467,-159.34279_22.05715,True
1468,-159.34184_22.05427,True
1469,-159.33384_22.10124,True
1470,-159.33487_22.09931,True
1471,-159.33553_22.10101,True
1472,-159.33162_22.09735,True
1473,-159.33229_22.09983,True
1474,-159.30619_22.10298,True
1475,-159.30574_22.10201,True
1476,-159.37413_22.05954,True
1477,-159.38398_22.05362,True
1478,-159.38278_22.05477,True
1479,-159.49722_22.20620,True
1480,-159.34495_22.06076,True
1481,-159.37602_22.05317,True
1482,-159.37589_22.05367,True
1483,-159.38863_22.06064,True
1484,-159.51833_21.92374,True
1485,-159.48535_21.92515,True
1486,-159.48686_21.92430,True
1487,-159.36777_22.05274,True
1488,-159.37111_22.05464,True
1489,-159.37127_22.05546,True
1490,-159.37082_22.05587,True
1491,-159.36993_22.05480,True
1492,-159.50671_21.93394,True
1493,-159.50768_21.93479,True
1494,-159.50566_21.93822,True
1495,-159.50566_21.93107,True
1496,-159.50617_21.93231,True
1497,-159.50503_21.93271,True
1498,-159.45180_21.87844,True
1499,-159.45179_21.87926,True
1500,-159.45116_21.88106,True
1501,-159.32440_22.05837,True
1502,-159.32510_22.05897,True
1503,-159.32505_22.05852,True
1504,-159.51972_21.91987,True
1505,-159.51869_21.91983,True
1506,-159.51278_21.93119,True
1507,-159.51346_21.92385,True
1508,-159.52178_21.93483,True
1509,-159.48989_21.88596,True
1510,-159.37503_22.06804,True
1511,-159.37544_22.06811,True
1512,-159.38068_22.06911,True
1513,-159.52435_21.92713,True
1514,-159.47280_21.88026,True
1515,-159.35783_22.09635,True
1516,-159.48356_21.93068,True
1517,-159.48488_21.92328,True
1518,-159.48279_21.93229,True
1519,-159.48781_21.92656,True
1520,-159.46653_21.90080,True
1521,-159.46516_21.89927,True
1522,-159.46547_21.89724,True
1523,-159.46516_21.90096,True
1524,-159.36983_22.06127,True
1525,-159.49878_22.20539,True
1526,-159.45943_21.90333,True
1527,-159.45922_21.90286,True
1528,-159.51809_21.93910,True
1529,-159.38133_22.05597,True
1530,-159.38541_22.05359,True
1531,-159.50116_22.20328,True
1532,-159.50668_22.20139,True
1533,-159.52221_21.92740,True
1534,-159.36667_22.08066,True
1535,-159.36851_22.07784,True
1536,-159.52273_21.92701,True
