,Uid,In_WellCZ_C
4431,-156.30389_20.87567,True
4432,-156.30756_20.88467,True
4433,-156.30695_20.88285,True
4434,-156.30869_20.88420,True
4435,-156.30780_20.88234,True
4436,-156.30632_20.87474,True
4437,-156.30510_20.87412,True
4438,-156.30602_20.87391,True
4439,-156.31151_20.87493,True
4440,-156.30861_20.87383,True
4441,-156.31537_20.87158,True
4442,-156.28176_20.90913,True
4443,-156.28300_20.90721,True
4444,-156.28329_20.91303,True
4445,-156.28605_20.91789,True
4446,-156.30981_20.88347,True
4447,-156.30868_20.88164,True
4448,-156.30847_20.88102,True
4449,-156.30763_20.87999,True
4450,-156.30831_20.86708,True
4451,-156.30746_20.86755,True
4452,-156.30787_20.86775,True
4453,-156.30828_20.86804,True
4454,-156.31258_20.87722,True
4455,-156.31257_20.87864,True
4456,-156.31201_20.87797,True
4457,-156.31097_20.88268,True
4458,-156.31255_20.88468,True
4459,-156.31153_20.88473,True
4460,-156.31626_20.88263,True
4461,-156.31335_20.88329,True
4462,-156.31358_20.88413,True
4463,-156.31411_20.88378,True
4464,-156.31203_20.88521,True
4465,-156.30068_20.88008,True
4466,-156.30201_20.87496,True
4467,-156.30222_20.88059,True
4468,-156.32128_20.88206,True
4469,-156.32019_20.88242,True
4470,-156.31920_20.88274,True
4471,-156.32014_20.87912,True
4472,-156.32172_20.87873,True
4473,-156.31592_20.87829,True
4474,-156.31430_20.87808,True
4475,-156.27994_20.90101,True
4476,-156.27919_20.90017,True
4477,-156.27894_20.89757,True
4478,-156.27905_20.89702,True
4479,-156.27926_20.89597,True
4480,-156.28080_20.89984,True
4481,-156.27884_20.89421,True
4482,-156.27762_20.89379,True
4483,-156.27810_20.89450,True
4484,-156.31578_20.87408,True
4485,-156.31700_20.87778,True
4486,-156.31686_20.87681,True
4487,-156.31857_20.87946,True
4488,-156.31848_20.88029,True
4489,-156.31626_20.87933,True
4490,-156.30137_20.88113,True
4491,-156.30550_20.88327,True
4492,-156.30535_20.88267,True
4493,-156.30458_20.88229,True
4494,-156.30448_20.88103,True
4495,-156.30441_20.88039,True
4496,-156.28524_20.91461,True
4497,-156.28328_20.91214,True
4498,-156.28396_20.91444,True
4499,-156.28207_20.90584,True
4500,-156.51761_20.94245,True
4501,-156.51775_20.94303,True
4502,-156.51586_20.94015,True
4503,-156.52740_20.88271,True
4504,-156.50858_20.85835,True
4505,-156.50699_20.85982,True
4506,-156.51317_20.86083,True
4507,-156.51599_20.94495,True
4508,-156.52016_20.94310,True
4509,-156.51699_20.94585,True
4510,-156.51472_20.87140,True
4511,-156.51496_20.87082,True
4512,-156.51498_20.86945,True
4513,-156.53352_20.88367,True
4514,-156.50470_20.85494,True
4515,-156.51110_20.85650,True
4516,-156.50931_20.85737,True
4517,-156.51557_20.87474,True
4518,-156.51701_20.87338,True
4519,-156.51757_20.87331,True
4520,-156.51755_20.87395,True
4521,-156.49639_20.88177,True
4522,-156.52088_20.88305,True
4523,-156.52096_20.88245,True
4524,-156.52721_20.88333,True
4525,-156.52813_20.88280,True
4526,-156.52600_20.88265,True
4527,-156.51653_20.87494,True
4528,-156.51744_20.87566,True
4529,-156.51819_20.87654,True
4530,-156.51813_20.87416,True
4531,-156.50394_20.85482,True
4532,-156.50699_20.85579,True
4533,-156.48061_20.87790,True
4534,-156.31925_20.88132,True
4535,-156.48864_20.88247,True
4536,-156.48808_20.88302,True
4537,-156.48697_20.88372,True
4538,-156.48678_20.88375,True
4539,-156.48808_20.88368,True
4540,-156.48822_20.88355,True
4541,-156.48866_20.88317,True
4542,-156.48575_20.87559,True
4543,-156.51570_20.87003,True
4544,-156.51561_20.87065,True
4545,-156.53379_20.88363,True
4546,-156.65511_20.89202,True
4547,-156.28244_20.91367,True
4548,-156.51409_20.86224,True
4549,-156.50851_20.90105,True
4550,-156.51230_20.90106,True
4551,-156.51299_20.90124,True
4552,-156.51867_20.88642,True
4553,-156.51610_20.88847,True
4554,-156.51660_20.88757,True
4555,-156.51011_20.89088,True
4556,-156.51057_20.89052,True
4557,-156.51278_20.89010,True
4558,-156.33487_20.88151,True
4559,-156.33553_20.88237,True
4560,-156.33769_20.88272,True
4561,-156.31313_20.87057,True
4562,-156.31152_20.87067,True
4563,-156.31555_20.87724,True
4564,-156.50462_20.85940,True
4565,-156.50449_20.86028,True
4566,-156.50578_20.86161,True
4567,-156.50620_20.86173,True
4568,-157.91481_21.61242,True
4569,-158.12572_21.56217,True
4570,-158.11322_21.55270,True
4571,-157.96500_21.66640,True
4572,-157.90843_21.39105,True
4573,-157.81208_21.31939,True
4574,-158.01952_21.47096,True
4575,-157.72500_21.33384,True
4576,-157.82977_21.30804,True
4577,-157.83269_21.31176,True
4578,-157.82880_21.30975,True
4579,-154.96059_19.51160,True
4580,-154.96029_19.50900,True
4581,-154.92596_19.52187,True
4582,-154.94777_19.51000,True
4583,-155.04232_19.50609,True
4584,-155.02759_19.50639,True
4585,-155.00592_19.51295,True
4586,-155.00535_19.51199,True
4587,-154.99352_19.51590,True
4588,-154.99292_19.51598,True
4589,-155.03907_19.62956,True
4590,-155.03907_19.63013,True
4591,-155.03801_19.62970,True
4592,-155.04962_19.60532,True
4593,-155.04933_19.60655,True
4594,-155.10305_19.55623,True
4595,-155.10806_19.55210,True
4596,-155.10938_19.55248,True
4597,-155.10110_19.71853,True
4598,-155.10704_19.65392,True
4599,-155.10559_19.65367,True
4600,-155.11595_19.65567,True
4601,-155.12780_19.65401,True
4602,-155.12942_19.65712,True
4603,-155.12023_19.65143,True
4604,-155.12584_19.65957,True
4605,-155.12538_19.65984,True
4606,-155.13597_19.66061,True
4607,-155.13600_19.66143,True
4608,-155.13456_19.66153,True
4609,-155.12825_19.65385,True
4610,-155.12870_19.65363,True
4611,-155.12929_19.65363,True
4612,-155.11049_19.65553,True
4613,-155.12289_19.64963,True
4614,-155.12685_19.65152,True
4615,-155.12311_19.65213,True
4616,-155.11387_19.65507,True
4617,-155.12596_19.65160,True
4618,-155.11949_19.65041,True
4619,-155.11219_19.65564,True
4620,-155.12031_19.64982,True
4621,-155.12747_19.64977,True
4622,-155.11060_19.65450,True
4623,-155.08583_19.67025,True
4624,-155.08799_19.67061,True
4625,-155.09431_19.67311,True
4626,-155.09517_19.67330,True
4627,-155.12582_19.89010,True
4628,-155.15864_19.85714,True
4629,-155.16035_19.85612,True
4630,-155.14965_19.86801,True
4631,-155.14612_19.87479,True
4632,-155.24579_19.96035,True
4633,-155.47735_20.06733,True
4634,-155.47931_20.06216,True
4635,-155.47812_20.06184,True
4636,-155.47601_20.04713,True
4637,-155.47494_20.05663,True
4638,-155.47284_20.07636,True
4639,-155.47939_20.06049,True
4640,-155.48206_20.05171,True
4641,-155.48256_20.04766,True
4642,-155.82289_20.21450,True
4643,-155.82640_20.22124,True
4644,-155.79402_20.10052,True
4645,-155.81706_20.10903,True
4646,-155.65919_20.02829,True
4647,-155.66140_20.02835,True
4648,-155.66248_20.02666,True
4649,-155.65874_20.02582,True
4650,-155.83397_19.81969,True
4651,-155.83572_19.81971,True
4652,-155.83495_19.81978,True
4653,-155.97427_19.75588,True
4654,-155.97700_19.74025,True
4655,-155.97089_19.75041,True
4656,-155.97996_19.73750,True
4657,-155.97914_19.73845,True
4658,-155.97953_19.73835,True
4659,-155.97828_19.73853,True
4660,-155.97790_19.73857,True
4661,-155.97767_19.73780,True
4662,-155.97618_19.72280,True
4663,-155.97320_19.72311,True
4664,-155.97389_19.72512,True
4665,-155.97782_19.72809,True
4666,-155.96848_19.72721,True
4667,-155.97945_19.72876,True
4668,-155.97932_19.71326,True
4669,-155.97083_19.71054,True
4670,-155.97341_19.70629,True
4671,-155.96691_19.70595,True
4672,-155.97268_19.71164,True
4673,-155.97383_19.71292,True
4674,-155.97715_19.70793,True
4675,-155.97768_19.71095,True
4676,-155.97462_19.69931,True
4677,-155.97399_19.70013,True
4678,-155.98056_19.72710,True
4679,-155.98244_19.72632,True
4680,-155.98224_19.72495,True
4681,-155.97753_19.71390,True
4682,-155.97740_19.71346,True
4683,-155.97739_19.71302,True
4684,-155.97623_19.70588,True
4685,-155.97569_19.70357,True
4686,-155.97844_19.72232,True
4687,-155.97997_19.72226,True
4688,-155.98049_19.72232,True
4689,-155.98012_19.72300,True
4690,-155.97953_19.72285,True
4691,-155.98094_19.72355,True
4692,-155.98176_19.72347,True
4693,-155.98203_19.72345,True
4694,-155.98176_19.72411,True
4695,-155.98066_19.72423,True
4696,-155.97946_19.72401,True
4697,-155.97245_19.69874,True
4698,-155.96658_19.69406,True
4699,-155.96576_19.69562,True
4700,-155.96784_19.70428,True
4701,-155.96619_19.70498,True
4702,-155.97064_19.69718,True
4703,-155.97091_19.69631,True
4704,-155.97030_19.69569,True
4705,-155.96950_19.69639,True
4706,-155.96879_19.69516,True
4707,-155.96909_19.69283,True
4708,-155.96980_19.69254,True
4709,-155.95881_19.70814,True
4710,-155.94908_19.69955,True
4711,-155.95537_19.70517,True
4712,-155.94689_19.70771,True
4713,-155.97957_19.71740,True
4714,-155.97619_19.70798,True
4715,-155.97512_19.70919,True
4716,-155.96089_19.69041,True
4717,-155.96097_19.69042,True
4718,-155.96871_19.68694,True
4719,-155.96626_19.68007,True
4720,-155.96731_19.67697,True
4721,-155.95153_19.64817,True
4722,-155.94936_19.64852,True
4723,-155.94885_19.64510,True
4724,-155.94685_19.64554,True
4725,-155.94256_19.64766,True
4726,-155.94516_19.64909,True
4727,-155.94161_19.64995,True
4728,-155.94065_19.65083,True
4729,-155.93455_19.61941,True
4730,-155.94448_19.61565,True
4731,-155.94567_19.61542,True
4732,-155.94878_19.61445,True
4733,-155.94326_19.61679,True
4734,-155.94321_19.61490,True
4735,-155.94855_19.61310,True
4736,-155.94819_19.58206,True
4737,-155.94624_19.58891,True
4738,-155.95094_19.58298,True
4739,-155.95239_19.58400,True
4740,-155.94393_19.57986,True
4741,-155.95015_19.57956,True
4742,-155.92153_19.52984,True
4743,-155.91023_19.52320,True
4744,-155.92065_19.52478,True
4745,-155.92040_19.52485,True
4746,-155.91996_19.52500,True
4747,-155.91589_19.52637,True
4748,-155.91607_19.52699,True
4749,-155.91833_19.52626,True
4750,-155.91319_19.52411,True
4751,-155.91925_19.51989,True
4752,-155.91923_19.51938,True
4753,-155.90420_19.51275,True
4754,-155.90544_19.51304,True
4755,-155.90434_19.51339,True
4756,-155.90888_19.51145,True
4757,-155.91011_19.51169,True
4758,-155.90899_19.51198,True
4759,-155.91714_19.51412,True
4760,-155.90781_19.50617,True
4761,-155.91112_19.50285,True
4762,-155.90921_19.50315,True
4763,-155.90904_19.50176,True
4764,-155.90966_19.50481,True
4765,-155.91164_19.50617,True
4766,-155.90515_19.49709,True
4767,-155.90459_19.49614,True
4768,-155.90085_19.49853,True
4769,-155.89656_19.50161,True
4770,-155.90803_19.50054,True
4771,-155.90710_19.50101,True
4772,-155.90639_19.49935,True
4773,-155.90621_19.49823,True
4774,-155.90785_19.49882,True
4775,-155.91542_19.51760,True
4776,-155.91662_19.51850,True
4777,-155.90119_19.49531,True
4778,-155.90284_19.49497,True
4779,-155.89457_19.49593,True
4780,-155.89607_19.49861,True
4781,-155.89627_19.49912,True
4782,-155.90451_19.49428,True
4783,-155.90346_19.49327,True
4784,-155.89763_19.49697,True
4785,-155.89787_19.49792,True
4786,-155.90272_19.49369,True
4787,-155.89049_19.45337,True
4788,-155.88733_19.45727,True
4789,-155.88144_19.45840,True
4790,-155.88033_19.45568,True
4791,-155.88425_19.45342,True
4792,-155.87733_19.46316,True
4793,-155.87653_19.45603,True
4794,-155.87851_19.45623,True
4795,-155.87937_19.45459,True
4796,-155.76474_19.09872,True
4797,-155.76218_19.08907,True
4798,-159.37847_22.10330,True
4799,-159.37867_22.10330,True
4800,-159.36383_22.08856,True
4801,-159.36157_22.06975,True
4802,-159.36177_22.06975,True
4803,-159.36318_22.06538,True
4804,-159.36338_22.06538,True
4805,-159.32543_22.08172,True
4806,-159.32563_22.08172,True
4807,-159.46274_21.90879,True
4808,-159.46294_21.90879,True
4809,-159.37859_22.10502,True
4810,-159.37879_22.10502,True
4811,-159.32681_22.08363,True
4812,-159.32701_22.08363,True
4813,-159.33799_22.08960,True
4814,-159.33819_22.08960,True
4815,-159.36297_22.06277,True
4816,-159.36317_22.06277,True
4817,-159.38272_22.06385,True
4818,-159.38292_22.06385,True
4819,-159.32460_22.10233,True
4820,-159.32480_22.10233,True
4821,-159.36702_22.05529,True
4822,-159.36722_22.05529,True
4823,-159.34244_22.09065,True
4824,-159.34264_22.09065,True
4825,-159.37638_22.06691,True
4826,-159.37658_22.06691,True
4827,-159.36043_22.08910,True
4828,-159.36063_22.08910,True
4829,-159.33846_22.09039,True
4830,-159.33866_22.09039,True
4831,-159.32478_22.10287,True
4832,-159.32498_22.10287,True
4833,-159.36648_22.06683,True
4834,-159.36668_22.06683,True
4835,-159.33869_22.10073,True
4836,-159.47404_21.91500,True
4837,-159.47424_21.91500,True
4838,-159.36108_22.08921,True
4839,-159.36128_22.08921,True
4840,-159.32632_22.08183,True
4841,-159.32652_22.08183,True
4842,-159.52039_21.94254,True
4843,-159.52059_21.94254,True
4844,-159.35966_22.06485,True
4845,-159.35986_22.06485,True
4846,-159.32423_22.10161,True
4847,-159.32443_22.10161,True
4848,-159.36151_22.08868,True
4849,-159.36171_22.08868,True
4850,-159.37592_22.06988,True
4851,-159.37612_22.06988,True
4852,-159.30664_22.10349,True
4853,-159.30684_22.10349,True
4854,-159.35829_22.19148,True
4855,-159.36266_22.06406,True
4856,-159.36286_22.06406,True
4857,-159.46217_21.91271,True
4858,-159.46237_21.91271,True
4859,-159.35516_22.19435,True
4860,-159.35536_22.19435,True
4861,-159.35186_22.09267,True
4862,-159.30675_22.10391,True
4863,-159.30695_22.10391,True
4864,-156.54045_20.97499,True
4865,-156.54065_20.97499,True
4866,-156.30915_20.86870,True
4867,-156.30935_20.86870,True
4868,-156.28129_20.90224,True
4869,-156.28149_20.90224,True
4870,-156.30469_20.84494,True
4871,-156.30489_20.84494,True
4872,-156.30446_20.86718,True
4873,-156.30466_20.86718,True
4874,-156.30777_20.88531,True
4875,-156.30797_20.88531,True
4876,-156.30922_20.88486,True
4877,-156.30942_20.88486,True
4878,-156.31228_20.86873,True
4879,-156.31248_20.86873,True
4880,-156.31045_20.87766,True
4881,-156.31065_20.87766,True
4882,-156.29994_20.87473,True
4883,-156.30014_20.87473,True
4884,-156.30296_20.87332,True
4885,-156.30316_20.87332,True
4886,-156.28107_20.90047,True
4887,-156.28127_20.90047,True
4888,-156.28519_20.92182,True
4889,-156.28539_20.92182,True
4890,-156.51778_20.94514,True
4891,-156.51798_20.94514,True
4892,-156.49605_20.88188,True
4893,-156.49625_20.88188,True
4894,-155.10526_19.65215,True
4895,-155.10546_19.65215,True
4896,-155.13306_19.83730,True
4897,-155.13326_19.83730,True
4898,-155.13002_19.88724,True
4899,-155.13022_19.88724,True
4900,-155.48058_20.06381,True
4901,-155.48078_20.06381,True
4902,-155.47314_20.06976,True
4903,-155.47334_20.06976,True
4904,-155.46631_20.07985,True
4905,-155.46651_20.07985,True
4906,-155.46864_20.08089,True
4907,-155.46884_20.08089,True
4908,-155.81744_20.21277,True
4909,-155.81764_20.21277,True
4910,-155.82366_20.21980,True
4911,-155.82386_20.21980,True
4912,-155.83805_19.81948,True
4913,-155.83825_19.81948,True
4914,-155.97723_19.73957,True
4915,-155.97743_19.73957,True
4916,-155.96967_19.72538,True
4917,-155.96987_19.72538,True
4918,-155.97942_19.72971,True
4919,-155.97962_19.72971,True
4920,-155.97490_19.71469,True
4921,-155.97510_19.71469,True
4922,-155.97512_19.71720,True
4923,-155.97532_19.71720,True
4924,-155.97937_19.72186,True
4925,-155.97957_19.72186,True
4926,-155.96824_19.69300,True
4927,-155.96844_19.69300,True
4928,-155.95440_19.70766,True
4929,-155.95460_19.70766,True
4930,-155.95688_19.70293,True
4931,-155.95708_19.70293,True
4932,-155.96057_19.70608,True
4933,-155.96077_19.70608,True
4934,-155.95944_19.70718,True
4935,-155.95964_19.70718,True
4936,-155.94986_19.64775,True
4937,-155.95006_19.64775,True
4938,-155.94857_19.61416,True
4939,-155.94877_19.61416,True
4940,-155.94566_19.61493,True
4941,-155.94586_19.61493,True
4942,-155.91611_19.53092,True
4943,-155.91631_19.53092,True
4944,-155.91800_19.52797,True
4945,-155.91820_19.52797,True
4946,-155.92192_19.52544,True
4947,-155.90381_19.51286,True
4948,-155.90401_19.51286,True
4949,-155.91253_19.50445,True
4950,-155.90061_19.49788,True
4951,-155.90081_19.49788,True
4952,-155.90423_19.50176,True
4953,-155.90443_19.50176,True
4954,-155.90144_19.50121,True
4955,-155.90164_19.50121,True
4956,-155.90064_19.49120,True
4957,-155.90084_19.49120,True
4958,-155.89571_19.49381,True
4959,-155.89591_19.49381,True
4960,-155.89858_19.49457,True
4961,-155.89878_19.49457,True
4962,-155.88100_19.45420,True
4963,-155.88120_19.45420,True
4964,-155.88492_19.45444,True
4965,-155.88512_19.45444,True
4966,-159.37422_22.06690,True
4967,-159.37442_22.06690,True
4968,-159.37432_22.06700,True
4969,-159.42231_22.18663,True
4970,-159.42251_22.18663,True
4971,-159.42241_22.18673,True
4972,-159.37651_22.06918,True
4973,-159.37671_22.06918,True
4974,-159.37661_22.06928,True
4975,-159.32881_22.08546,True
4976,-159.32901_22.08546,True
4977,-159.32891_22.08556,True
4978,-159.35667_22.19316,True
4979,-159.35687_22.19316,True
4980,-159.35677_22.19326,True
4981,-159.36103_22.06310,True
4982,-159.36123_22.06310,True
4983,-159.36113_22.06320,True
4984,-159.35273_22.09222,True
4985,-159.35293_22.09222,True
4986,-159.35283_22.09232,True
4987,-159.50396_21.92421,True
4988,-159.50416_21.92421,True
4989,-159.50406_21.92431,True
4990,-156.30870_20.87040,True
4991,-156.30890_20.87040,True
4992,-156.30880_20.87050,True
4993,-156.32196_20.90516,True
4994,-156.32216_20.90516,True
4995,-156.32206_20.90526,True
4996,-157.89331_21.58220,True
4997,-157.89351_21.58220,True
4998,-157.89341_21.58230,True
4999,-154.95996_19.51110,True
5000,-154.96016_19.51110,True
5001,-154.96006_19.51120,True
5002,-155.47399_20.08038,True
5003,-155.47419_20.08038,True
5004,-155.47409_20.08048,True
5005,-155.82533_20.23221,True
5006,-155.82553_20.23221,True
5007,-155.82543_20.23231,True
5008,-155.65423_20.02968,True
5009,-155.65443_20.02968,True
5010,-155.65433_20.02978,True
5011,-155.92658_19.70747,True
5012,-155.92678_19.70747,True
5013,-155.92668_19.70757,True
5014,-155.94487_19.64829,True
5015,-155.94507_19.64829,True
5016,-155.94497_19.64839,True
5017,-155.89866_19.50236,True
5018,-155.89886_19.50236,True
5019,-155.89876_19.50246,True
5020,-159.47878_21.96240,True
5021,-159.47898_21.96240,True
5022,-159.47888_21.96250,True
5023,-159.47888_21.96230,True
5024,-159.46581_21.91576,True
5025,-159.46601_21.91576,True
5026,-159.46591_21.91586,True
5027,-159.46591_21.91566,True
5028,-159.33643_22.10799,True
5029,-159.33663_22.10799,True
5030,-159.33653_22.10809,True
5031,-159.33653_22.10789,True
5032,-159.43468_22.18528,True
5033,-159.43488_22.18528,True
5034,-159.43478_22.18538,True
5035,-159.43478_22.18518,True
5036,-159.38529_22.06587,True
5037,-159.38549_22.06587,True
5038,-159.38539_22.06597,True
5039,-159.38539_22.06577,True
5040,-159.34771_22.06112,True
5041,-159.34791_22.06112,True
5042,-159.34781_22.06122,True
5043,-159.34781_22.06102,True
5044,-156.30526_20.86516,True
5045,-156.30546_20.86516,True
5046,-156.30536_20.86526,True
5047,-156.30536_20.86506,True
5048,-157.88923_21.58732,True
5049,-157.88943_21.58732,True
5050,-157.88933_21.58742,True
5051,-157.88933_21.58722,True
5052,-155.46609_20.08032,True
5053,-155.46629_20.08032,True
5054,-155.46619_20.08042,True
5055,-155.46619_20.08022,True
5056,-155.91885_19.52138,True
5057,-155.91905_19.52138,True
5058,-155.91895_19.52148,True
5059,-155.91895_19.52128,True
5060,-156.63619_20.94903,True
5061,-156.63639_20.94903,True
5062,-156.63629_20.94913,True
5063,-156.63629_20.94893,True
5064,-159.33926_22.10105,True
5065,-159.33946_22.10105,True
5066,-159.33936_22.10115,True
5067,-159.33936_22.10095,True
5068,-159.33926_22.10115,True
5069,-155.82659_20.23539,True
5070,-155.82679_20.23539,True
5071,-155.82669_20.23549,True
5072,-155.82669_20.23529,True
5073,-155.82659_20.23549,True
5074,-155.88136_19.45576,True
5075,-155.88156_19.45576,True
5076,-155.88146_19.45586,True
5077,-155.88146_19.45566,True
5078,-155.88136_19.45586,True
5079,-155.88136_19.45566,True
5080,-156.50779_20.85732,True
5081,-156.50799_20.85732,True
5082,-156.50789_20.85742,True
5083,-156.50789_20.85722,True
5084,-156.50779_20.85742,True
5085,-156.50779_20.85722,True
5086,-156.50799_20.85742,True
5087,-155.65650_20.03017,True
5088,-155.65670_20.03017,True
5089,-155.65660_20.03027,True
5090,-155.65660_20.03007,True
5091,-155.65650_20.03027,True
5092,-155.65650_20.03007,True
5093,-155.65670_20.03027,True
5094,-155.65483_20.02811,True
5095,-155.65503_20.02811,True
5096,-155.65493_20.02821,True
5097,-155.65493_20.02801,True
5098,-155.65483_20.02821,True
5099,-155.65483_20.02801,True
5100,-155.65503_20.02821,True
5101,-155.92058_19.52593,True
5102,-155.92078_19.52593,True
5103,-155.92068_19.52603,True
5104,-155.92068_19.52583,True
5105,-155.92058_19.52603,True
5106,-155.92058_19.52583,True
5107,-155.92078_19.52603,True
5108,-155.94837_19.76392,True
5109,-155.94645_19.76426,True
5110,-155.92354_19.75071,True
5111,-155.94203_19.73373,True
5112,-155.91871_19.51779,True
5113,-155.91879_19.51761,True
5114,-155.91862_19.51753,True
5115,-155.91845_19.51779,True
5116,-155.91835_19.51803,True
5117,-155.91858_19.51802,True
5118,-155.91884_19.51800,True
5119,-159.35633_22.09009,True
5120,-159.35367_22.08857,True
5121,-159.35331_22.08855,True
5122,-159.35395_22.09030,True
5123,-159.35518_22.09153,True
5124,-159.35576_22.09114,True
5125,-159.35594_22.09178,True
5126,-159.35637_22.09183,True
5127,-159.35686_22.09142,True
5128,-159.35699_22.09182,True
5129,-159.35700_22.09209,True
5130,-159.35816_22.09238,True
5131,-159.35729_22.09005,True
5132,-159.35651_22.09039,True
5133,-159.33238_22.09966,True
5134,-159.33212_22.09971,True
5135,-159.33203_22.09975,True
5136,-159.33200_22.09993,True
5137,-159.33143_22.10078,True
5138,-159.33163_22.10051,True
5139,-159.33157_22.10057,True
5140,-159.33152_22.10064,True
5141,-159.33159_22.10075,True
5142,-159.33164_22.10068,True
5143,-159.33169_22.10061,True
5144,-159.33203_22.09999,True
5145,-159.33151_22.10078,True
